3023,Foreign Affairs,2010-06-14,2010-06-14,Gábor Iván,MFA,Permanent Representative,bezp.,1,Viktor Orbán 2
3024,"Transport, Telecommunications and Energy",2010-06-24,2010-06-24,Pál Völner,MND,State Secretary for Transport,Fidesz,0,Viktor Orbán 2
3025,Agriculture and Fisheries,2010-06-29,2010-06-29,Ágnes Vargha,MFA,Deputy Permanent Representative,bezp.,0,Viktor Orbán 2
3025,Agriculture and Fisheries,2010-06-29,2010-06-29,Zsolt Horváth,MRD,Deputy State Secretary for International Affairs,Fidesz,0,Viktor Orbán 2
3026,Agriculture and Fisheries,2010-07-12,2010-07-12,Sándor Fazekas,MRD,Minister for Rural Development,Fidesz,1,Viktor Orbán 2
3027,Economic and Financial Affairs,2010-07-13,2010-07-13,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3028,General Affairs,2010-07-26,2010-07-26,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3029,Foreign Affairs,2010-07-26,2010-07-26,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3030,Economic and Financial Affairs,2010-09-07,2010-09-07,Gyorgy Matolcsy,MEV,Minister of national economy,Fidesz,1,Viktor Orbán 2
3031,Foreign Affairs,2010-09-10,2010-09-10,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3032,General Affairs,2010-09-13,2010-09-13,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3033,Agriculture and Fisheries,2010-09-27,2010-09-27,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3034,Justice and Home Affairs,2010-10-07,2010-10-07,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3034,Justice and Home Affairs,2010-10-07,2010-10-07,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3035,Competitiveness,2010-10-11,2010-10-11,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3036,Environment,2010-10-14,2010-10-14,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3037,"Transport, Telecommunications and Energy",2010-10-15,2010-10-15,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3038,Economic and Financial Affairs,2010-10-19,2010-10-19,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3039,"Employment, Social Policy, Health and Consumer Affairs",2010-10-21,2010-10-21,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3039,"Employment, Social Policy, Health and Consumer Affairs",2010-10-21,2010-10-21,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3040,General Affairs,2010-10-25,2010-10-25,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3041,Foreign Affairs,2010-10-25,2010-10-25,János Martonyi,MZV,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3042,Agriculture and Fisheries,2010-10-26,2010-10-26,Zsolt Horváth,MRD,Deputy state secretary for Foreign Affairs of Ministry of rural development,Fidesz,0,Viktor Orbán 2
3042,Agriculture and Fisheries,2010-10-26,2010-10-26,Agnes Vargha,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3043,Justice and Home Affairs,2010-11-08,2010-11-08,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3043,Justice and Home Affairs,2010-11-08,2010-11-08,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3044,Economic and Financial Affairs,2010-11-11,2010-11-11,Peter Banai,MNE,Deputy state secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3044,Economic and Financial Affairs,2010-11-15,2010-11-15,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3045,Economic and Financial Affairs,2010-11-17,2010-11-17,Andras Karman,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3046,"Education, Youth, Culture and Sport",2010-11-18,2010-11-18,Attila Czene,MNR,"State secretary for sport, Ministry of national resources",bezp.,0,Viktor Orbán 2
3046,"Education, Youth, Culture and Sport",2010-11-18,2010-11-18,Rózsa Hoffmann,MNR,"State secretary for education, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3046,"Education, Youth, Culture and Sport",2010-11-18,2010-11-18,Miklós Soltész,MNR,"State secretary for social affairs, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3046,"Education, Youth, Culture and Sport",2010-11-18,2010-11-18,Géza Szöcs,MNR,"State secretary for culture, Ministry of national resources",RMDSZ,0,Viktor Orbán 2
3047,General Affairs,2010-11-22,2010-11-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3048,Foreign Affairs,2010-11-22,2010-11-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3049,Competitiveness,2010-11-25,2010-11-25,Zoltán Cséfalvay,MNE,"Minister of State for Economic Strategy, Ministry for National Economy",bezp.,0,Viktor Orbán 2
3050,Agriculture and Fisheries,2010-11-29,2010-11-29,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3051,Justice and Home Affairs,2010-12-02,2010-12-02,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3051,Justice and Home Affairs,2010-12-02,2010-12-02,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3052,"Transport, Telecommunications and Energy",2010-12-02,2010-12-02,Tamás Fellegi,MND,Minister of national development,bezp.,1,Viktor Orbán 2
3052,"Transport, Telecommunications and Energy",2010-12-02,2010-12-02,Pál Völner,MND,Minister of State for Infrastructure of the Ministry of National Development,Fidesz,1,Viktor Orbán 2
3052,"Transport, Telecommunications and Energy",2010-12-02,2010-12-02,Zsolt Nyitrai,MND,Minister of State for Information and Communications,Fidesz,1,Viktor Orbán 2
3053,"Employment, Social Policy, Health and Consumer Affairs",2010-12-06,2010-12-06,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3054,Economic and Financial Affairs,2010-12-07,2010-12-07,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3055,Foreign Affairs,2010-12-09,2010-12-09,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3055,Foreign Affairs,2010-12-09,2010-12-09,János Hóvári,MFA,Deputy state secretary,bezp.,1,Viktor Orbán 2
3055,Foreign Affairs,2010-12-09,2010-12-09,Bálint Ódor,MFA,Deputy state secretary for EU affairs,bezp.,1,Viktor Orbán 2
3056,Foreign Affairs,2010-12-09,2010-12-09,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3056,Foreign Affairs,2010-12-09,2010-12-09,János Hóvári,MFA,Deputy state secretary,bezp.,1,Viktor Orbán 2
3056,Foreign Affairs,2010-12-09,2010-12-09,Bálint Ódor,MFA,Deputy state secretary for EU affairs,bezp.,1,Viktor Orbán 2
3057,Competitiveness,2010-12-10,2010-12-10,Zoltán Cséfalvay,MNE,"Minister of State for Economic Strategy, Ministry for National Economy",bezp.,0,Viktor Orbán 2
3058,Foreign Affairs,2010-12-13,2010-12-13,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3059,Agriculture and Fisheries,2010-12-13,2010-12-13,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3060,General Affairs,2010-12-14,2010-12-14,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3061,Environment,2010-12-20,2010-12-20,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3062,Economic and Financial Affairs,2011-01-18,2011-01-18,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3062,Economic and Financial Affairs,2011-01-18,2011-01-18,András Kármán,MNE,State secretary,Fidesz,1,Viktor Orbán 2
3063,Agriculture and Fisheries,2011-01-24,2011-01-24,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3063,Agriculture and Fisheries,2011-01-24,2011-01-24,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3063,Agriculture and Fisheries,2011-01-24,2011-01-24,Endre Kardeván,MRD,Minister of State for Food Chain Supervision and Agricultural Economy,bezp.,1,Viktor Orbán 2
3064,General Affairs,2011-01-31,2011-01-31,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3064,General Affairs,2011-01-31,2011-01-31,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3065,Foreign Affairs,2011-01-31,2011-01-31,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3066,"Education, Youth, Culture and Sport",2011-02-14,2011-02-14,Rózsa Hoffmann,MNR,Secretary of State for Education,Fidesz,0,Viktor Orbán 2
3066,"Education, Youth, Culture and Sport",2011-02-14,2011-02-14,Zoltán Gloviczki,MNR,Deputy Minister of state for compulsory education,bezp.,0,Viktor Orbán 2
3067,Economic and Financial Affairs,2011-02-15,2011-02-15,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3067,Economic and Financial Affairs,2011-02-15,2011-02-15,András Kármán,MNE,State secretary,Fidesz,1,Viktor Orbán 2
3068,General Affairs,2011-02-21,2011-02-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3068,General Affairs,2011-02-21,2011-02-21,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3069,Foreign Affairs,2011-02-21,2011-02-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3070,Agriculture and Fisheries,2011-02-21,2011-02-21,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3070,Agriculture and Fisheries,2011-02-21,2011-02-21,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3071,Justice and Home Affairs,2011-02-24,2011-02-24,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3071,Justice and Home Affairs,2011-02-24,2011-02-24,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3071,Justice and Home Affairs,2011-02-24,2011-02-24,Krisztina Berta,MI,Deputy State Secretary for EU and international affairs,bezp.,1,Viktor Orbán 2
3072,"Transport, Telecommunications and Energy",2011-02-28,2011-02-28,Tamás Fellegi,MND,Minister of national development,bezp.,1,Viktor Orbán 2
3072,"Transport, Telecommunications and Energy",2011-02-28,2011-02-28,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,1,Viktor Orbán 2
3073,"Employment, Social Policy, Health and Consumer Affairs",2011-03-07,2011-03-07,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3073,"Employment, Social Policy, Health and Consumer Affairs",2011-03-07,2011-03-07,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3074,Competitiveness,2011-03-09,2011-03-09,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3074,Competitiveness,2011-03-09,2011-03-09,Zsolt Becsey,MNE,State Secretary for the Economy,Fidesz,0,Viktor Orbán 2
3075,Environment,2011-03-14,2011-03-14,Tamás Fellegi,MND,Minister of national development,bezp.,1,Viktor Orbán 2
3075,Environment,2011-03-14,2011-03-14,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3076,Economic and Financial Affairs,2011-03-15,2011-03-15,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3076,Economic and Financial Affairs,2011-03-15,2011-03-15,András Kármán,MNE,State secretary,Fidesz,1,Viktor Orbán 2
3077,Agriculture and Fisheries,2011-03-17,2011-03-17,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3077,Agriculture and Fisheries,2011-03-17,2011-03-17,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3078,Foreign Affairs,2011-03-21,2011-03-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3079,General Affairs,2011-03-21,2011-03-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3079,General Affairs,2011-03-21,2011-03-21,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3079,General Affairs,2011-03-21,2011-03-21,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,1,Viktor Orbán 2
3080,"Transport, Telecommunications and Energy",2011-03-31,2011-03-31,Zoltán Schváb,MND,Deputy state secretary for transport,bezp.,0,Viktor Orbán 2
3081,Justice and Home Affairs,2011-04-11,2011-04-11,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3081,Justice and Home Affairs,2011-04-11,2011-04-11,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3081,Justice and Home Affairs,2011-04-11,2011-04-11,Krisztina Berta,MI,Deputy State Secretary for EU and international affairs,bezp.,1,Viktor Orbán 2
3082,Foreign Affairs,2011-04-12,2011-04-12,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3083,General Affairs,2011-04-13,2011-04-13,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3084,Agriculture and Fisheries,2011-04-14,2011-04-14,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3084,Agriculture and Fisheries,2011-04-14,2011-04-14,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3085,Justice and Home Affairs,2011-05-12,2011-05-12,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3085,Justice and Home Affairs,2011-05-12,2011-05-12,Krisztina Berta,MI,Deputy State Secretary for EU and international affairs,bezp.,1,Viktor Orbán 2
3086,Foreign Affairs,2011-05-13,2011-05-13,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3086,Foreign Affairs,2011-05-13,2011-05-13,László Várkonyi,MFA,State secretary for RForeign Affairs,bezp.,1,Viktor Orbán 2
3087,Agriculture and Fisheries,2011-05-17,2011-05-17,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3087,Agriculture and Fisheries,2011-05-17,2011-05-17,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3088,Economic and Financial Affairs,2011-05-17,2011-05-17,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3088,Economic and Financial Affairs,2011-05-17,2011-05-17,András Kármán,MNE,State secretary,Fidesz,1,Viktor Orbán 2
3089,"Employment, Social Policy, Health and Consumer Affairs",2011-05-19,2011-05-19,Zoltán Balog,MPAJ,State secretary,Fidesz,0,Viktor Orbán 2
3089,"Employment, Social Policy, Health and Consumer Affairs",2011-05-19,2011-05-19,Rita Izsák,MPAJ,"Minister of state, MPAJ",bezp.,0,Viktor Orbán 2
3090,"Education, Youth, Culture and Sport",2011-05-19,2011-05-19,Attila Czene,MNR,"State secretary for sport, Ministry of national resources",bezp.,0,Viktor Orbán 2
3090,"Education, Youth, Culture and Sport",2011-05-19,2011-05-19,Rózsa Hoffmann,MNR,"State secretary for education, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3090,"Education, Youth, Culture and Sport",2011-05-19,2011-05-19,Miklós Soltész,MNR,"State secretary for social affairs, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3090,"Education, Youth, Culture and Sport",2011-05-19,2011-05-19,Géza Szöcs,MNR,"State secretary for culture, Ministry of national resources",RMDSZ,0,Viktor Orbán 2
3091,Foreign Affairs,2011-05-23,2011-05-23,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3091,Foreign Affairs,2011-05-23,2011-05-23,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3091,Foreign Affairs,2011-05-23,2011-05-23,János Hóvári,MFA,Deputy state secretary,bezp.,1,Viktor Orbán 2
3092,General Affairs,2011-05-23,2011-05-23,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3092,General Affairs,2011-05-23,2011-05-23,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3093,"Transport, Telecommunications and Energy",2011-05-27,2011-05-27,Zsolt Nyitrai,MND,Minister of State for Information and Communications,Fidesz,0,Viktor Orbán 2
3093,"Transport, Telecommunications and Energy",2011-05-27,2011-05-27,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3094,Competitiveness,2011-05-30,2011-05-30,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3094,Competitiveness,2011-05-30,2011-05-30,Zsolt Becsey,MNE,State Secretary for the Economy,Fidesz,0,Viktor Orbán 2
3095,"Employment, Social Policy, Health and Consumer Affairs",2011-06-06,2011-06-06,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3095,"Employment, Social Policy, Health and Consumer Affairs",2011-06-06,2011-06-06,Miklós Szócska,MNR,Minister of state for health policy,bezp.,1,Viktor Orbán 2
3095,"Employment, Social Policy, Health and Consumer Affairs",2011-06-06,2011-06-06,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3096,Justice and Home Affairs,2011-06-09,2011-06-09,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3096,Justice and Home Affairs,2011-06-09,2011-06-09,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3096,Justice and Home Affairs,2011-06-09,2011-06-09,Krisztina Berta,MI,Deputy State Secretary for EU and international affairs,bezp.,1,Viktor Orbán 2
3096,Justice and Home Affairs,2011-06-09,2011-06-09,Bence Rétvári,MAJ,Parlamentary state secretary,Fidesz,1,Viktor Orbán 2
3097,"Transport, Telecommunications and Energy",2011-06-10,2011-06-10,Tamás Fellegi,MND,Minister of national development,bezp.,1,Viktor Orbán 2
3097,"Transport, Telecommunications and Energy",2011-06-10,2011-06-10,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,1,Viktor Orbán 2
3098,"Transport, Telecommunications and Energy",2011-06-16,2011-06-16,Pál Völner,MND,Minister of State for Infrastructure of the Ministry of National Development,Fidesz,0,Viktor Orbán 2
3098,"Transport, Telecommunications and Energy",2011-06-16,2011-06-16,Zoltán Schváb,MND,Deputy state secretary for transport,bezp.,0,Viktor Orbán 2
3098,"Transport, Telecommunications and Energy",2011-06-16,2011-06-16,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3099,"Employment, Social Policy, Health and Consumer Affairs",2011-06-17,2011-06-17,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3099,"Employment, Social Policy, Health and Consumer Affairs",2011-06-17,2011-06-17,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3099,"Employment, Social Policy, Health and Consumer Affairs",2011-06-17,2011-06-17,Ildikó Bernáth,PerRep,Ministerial commissioner for Disability Affairs,bezp.,1,Viktor Orbán 2
3100,Economic and Financial Affairs,2011-06-20,2011-06-20,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3100,Economic and Financial Affairs,2011-06-20,2011-06-20,András Kármán,MNE,State secretary,Fidesz,1,Viktor Orbán 2
3101,Foreign Affairs,2011-06-20,2011-06-20,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3102,General Affairs,2011-06-21,2011-06-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3102,General Affairs,2011-06-21,2011-06-21,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3103,Environment,2011-06-21,2011-06-21,Tamás Fellegi,MND,Minister of national development,bezp.,1,Viktor Orbán 2
3103,Environment,2011-06-21,2011-06-21,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3103,Environment,2011-06-21,2011-06-21,Zoltán Illés,MRD,State Secretary,Fidesz,1,Viktor Orbán 2
3103,Environment,2011-06-21,2011-06-21,Péter Olajos,MRD,Deputy State Secretary,MDF,1,Viktor Orbán 2
3103,Environment,2011-06-21,2011-06-21,Tomas Czombos,MRD,Director general,bezp.,1,Viktor Orbán 2
3104,Agriculture and Fisheries,2011-06-28,2011-06-28,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3104,Agriculture and Fisheries,2011-06-28,2011-06-28,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3105,Economic and Financial Affairs,2011-07-12,2011-07-12,Péter Györkos,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3106,Foreign Affairs,2011-07-18,2011-07-18,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3107,General Affairs,2011-07-18,2011-07-18,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3108,Agriculture and Fisheries,2011-07-19,2011-07-19,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3109,General Affairs,2011-09-12,2011-09-12,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3109,General Affairs,2011-09-12,2011-09-12,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3110,Agriculture and Fisheries,2011-09-20,2011-09-20,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3111,Justice and Home Affairs,2011-09-22,2011-09-22,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3111,Justice and Home Affairs,2011-09-22,2011-09-22,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3112,Foreign Affairs,2011-09-26,2011-09-26,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3113,Competitiveness,2011-09-29,2011-09-29,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3114,"Employment, Social Policy, Health and Consumer Affairs",2011-10-03,2011-10-03,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3114,"Employment, Social Policy, Health and Consumer Affairs",2011-10-03,2011-10-03,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3115,Economic and Financial Affairs,2011-10-04,2011-10-04,Andras Karman,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3116,"Transport, Telecommunications and Energy",2011-10-06,2011-10-06,Pál Völner,MND,Minister of State for Infrastructure of the Ministry of National Development,Fidesz,0,Viktor Orbán 2
3116,"Transport, Telecommunications and Energy",2011-10-06,2011-10-06,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3117,Foreign Affairs,2011-10-10,2011-10-10,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3118,Environment,2011-10-10,2011-10-10,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3118,Environment,2011-10-10,2011-10-10,Péter Olajos,MRD,Deputy State Secretary,MDF,1,Viktor Orbán 2
3119,General Affairs,2011-10-11,2011-10-11,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3120,Agriculture and Fisheries,2011-10-20,2011-10-20,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3121,Justice and Home Affairs,2011-10-27,2011-10-27,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3121,Justice and Home Affairs,2011-10-27,2011-10-27,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3122,Economic and Financial Affairs,2011-11-08,2011-11-08,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3123,Agriculture and Fisheries,2011-11-14,2011-11-14,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3124,Foreign Affairs,2011-11-14,2011-11-14,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3125,General Affairs,2011-11-15,2011-11-15,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3125,General Affairs,2011-11-15,2011-11-15,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,1,Viktor Orbán 2
3126,Economic and Financial Affairs,2011-11-18,2011-11-18,Peter Banai,MNE,Deputy state secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3127,"Transport, Telecommunications and Energy",2011-11-24,2011-11-24,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3128,"Education, Youth, Culture and Sport",2011-11-28,2011-11-28,Attila Czene,MNR,"State secretary for sport, Ministry of national resources",bezp.,0,Viktor Orbán 2
3129,Economic and Financial Affairs,2011-11-30,2011-11-30,Gyula Pleschinger,MNE,Minister of State,bezp.,0,Viktor Orbán 2
3130,Foreign Affairs,2011-11-30,2011-11-30,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3130,Foreign Affairs,2011-11-30,2011-11-30,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3131,"Employment, Social Policy, Health and Consumer Affairs",2011-12-01,2011-12-01,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3131,"Employment, Social Policy, Health and Consumer Affairs",2011-12-01,2011-12-01,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3132,General Affairs,2011-12-05,2011-12-05,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3133,Competitiveness,2011-12-05,2011-12-05,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3133,Competitiveness,2011-12-05,2011-12-05,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3134,"Transport, Telecommunications and Energy",2011-12-12,2011-12-12,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3135,Justice and Home Affairs,2011-12-13,2011-12-13,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3135,Justice and Home Affairs,2011-12-13,2011-12-13,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3136,Foreign Affairs,2011-12-14,2011-12-14,István Major,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3137,Agriculture and Fisheries,2011-12-15,2011-12-15,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
